A/Pennsylvania/44/2018	A/Texas/71/2017	F16-E2488	cdc	40	hi	
A/Michigan/34/2017	A/HongKong/7127/2014	F14-3611	cdc	320	hi	
A/Bolivia/681/2018	A/Michigan/15/2014	F16-A8929	cdc	160	hi	
A/Alaska/232/2015-egg	A/Switzerland/9715293/2013	F12-6801	cdc	80	hi	
A/Bangladesh/2/2017	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	20	hi	
A/HongKong/4801/2014-egg	A/Singapore/Infimh-16-0019/2016	F17-611091	cdc	320	hi	
A/HongKong/4992/2017	A/California/213/2016	F16-601181	cdc	640	hi	
A/Nebraska/20/2017	A/Washington/106/2016	F16-E2483	cdc	160	hi	
A/Michigan/15/2014	A/Idaho/33/2016	F14-A3714	cdc	160	hi	
A/Texas/298/2017	A/Washington/16/2017	F16-E2471	cdc	320	hi	
A/NewMexico/27/2017	A/Texas/71/2017	F16-E2488	cdc	160	hi	
A/HongKong/7127/2014	A/Switzerland/9715293/2013	F12-6801	cdc	80	hi	
A/Yaroslavl/63/2017	A/Delaware/32/2016	F16-A6688	cdc	80	hi	
A/Alaska/43/2017	A/Texas/68/2017	F16-A8930	cdc	80	hi	
A/Hawaii/47/2014	A/HongKong/7127/2014	F14-3611	cdc	320	hi	
A/Lao/2965/2017	A/Michigan/15/2014	F16-A8929	cdc	40	hi	
A/Bangladesh/2007/2016	A/NewJersey/26/2014	F14-694	cdc	640	hi	
A/Idaho/6/2019	A/Kansas/14/2017	F17-E2815;F17-E2858	cdc	640	hi	
A/NewZealand/674/2017	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	320	hi	
A/Texas/71/2017	A/Switzerland/9715293/2013	F14-711	cdc	80	hi	
A/Afghanistan/616/2017	A/Singapore/Infimh-16-0019/2016	F17-611101	cdc	320	hi	
A/Massachusetts/37/2018	A/Maryland/7/2018	F18-E5684	cdc	320	hi	
A/Dominica/8706/2016	A/Hawaii/47/2014	F14-684	cdc	320	hi	
A/Switzerland/9715293/2013-egg	A/Hawaii/47/2014	F14-684	cdc	160	hi	
A/Hawaii/47/2014	A/Hawaii/47/2014	F14-684	cdc	640	hi	
A/Nebraska/1/2018-egg	A/Afghanistan/833/2017	F16-601111	cdc	320	hi	
A/BurkinaFaso/2471/2019	A/Kansas/14/2017	F17-E2858	cdc	5	hi	
A/Minnesota/27/2018	A/Michigan/15/2014	F16-A8929	cdc	80	hi	
A/Calama/56093/2017	A/Antananarivo/1067/2016	F16-E2484	cdc	40	hi	
A/Minnesota/12/2017	A/Idaho/33/2016	F14-A3714	cdc	80	hi	
A/California/187/2016	A/HongKong/7127/2014	F14-3611	cdc	320	hi	
A/Ohio/31/2017-egg	A/Texas/71/2017	F16-E2489	cdc	80	hi	
A/NorthDakota/22/2017	A/Switzerland/9715293/2013	F14-702	cdc	320	hi	
A/India/989/2017	A/Texas/71/2017	F16-E2488	cdc	160	hi	
A/HongKong/7127/2014	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	160	hi	
A/Perm/24468/2016	A/Switzerland/9715293/2013	F14-711	cdc	320	hi	
A/Bolivia/1/2018	A/SouthAustralia/135/2016	F16-601291	cdc	80	hi	
A/Pennsylvania/262/2017	A/Switzerland/9715293/2013	F14-711	cdc	40	hi	
A/Tanzania/1753/2017	A/HongKong/7127/2014	F14-5697	cdc	640	hi	
A/Maryland/99/2017	A/Washington/106/2016	F16-E2483	cdc	160	hi	
A/Martinique/493/2018	A/Afghanistan/833/2017	F16-601111	cdc	320	hi	
A/SouthAfrica/5035/2016	A/HongKong/7127/2014	F14-3611	cdc	320	hi	
A/Mississippi/30/2017	A/Singapore/Infimh-16-0019/2016	F17-611101	cdc	640	hi	
B/Brisbane/60/2008-egg	A/Delaware/32/2016	F16-A6688	cdc	80	hi	
A/Texas/71/2017	A/Washington/16/2017	F16-E2471	cdc	160	hi	
A/NewZealand/836/2016	A/Idaho/33/2016	F14-A3714	cdc	320	hi	
A/Kansas/14/2017-egg	A/Kansas/14/2017	F17-E2815	cdc	320	hi	
A/Arkansas/34/2017	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	160	hi	
A/Pennsylvania/866/2019	A/Indiana/8/2018	F18-E5685	cdc	640	hi	
A/Afghanistan/616/2017	A/SouthAustralia/135/2016	F16-601271	cdc	320	hi	
A/BurkinaFaso/1442/2019	A/Kansas/14/2017	F17-E2858	cdc	5	hi	
A/NewZealand/577/2016	A/NewJersey/26/2014	F14-694	cdc	320	hi	
A/Khabarovsk/6/2017	A/Switzerland/9715293/2013	F14-711	cdc	160	hi	
A/Florida/23/2017	A/NorthCarolina/4/2016	F15-A7981	cdc	160	hi	
A/SouthDakota/6/2018	A/Michigan/15/2014	F16-A8929	cdc	80	hi	
A/Tennessee/6/2019	A/Kansas/14/2017	F17-E2815	cdc	80	hi	
A/California/107/2017	A/Switzerland/9715293/2013	F16-E2491	cdc	160	hi	
A/Connecticut/43/2016	A/Switzerland/9715293/2013	F12-6801;F14-711	cdc	160	hi	
A/ElSalvador/604/2017	A/Delaware/32/2016	F16-A6688	cdc	160	hi	
A/Illinois/49/2017	A/Washington/106/2016	F16-E2483	cdc	80	hi	
A/NorthCarolina/4/2019	A/Kansas/14/2017	F17-E2815	cdc	160	hi	
A/Bangladesh/2015/2017	A/Washington/16/2017	F16-E2471	cdc	40	hi	
A/Missouri/14/2018	A/SouthCarolina/4/2017	F16-E2477	cdc	640	hi	
B/Massachusetts/2/2012-egg	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	5	hi	
A/Magadan/163/2017	A/Switzerland/9715293/2013	F14-711	cdc	40	hi	
A/Connecticut/25/2018-egg	A/Michigan/15/2014	F16-A8929	cdc	320	hi	
A/Vietnam/205/2018	A/Afghanistan/616/2017	F16-601251	cdc	80	hi	
A/Congo/941/2016	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	160	hi	
A/Maine/3/2019	A/Kansas/14/2017	F17-E2815	cdc	640	hi	
B/Massachusetts/2/2012-egg	A/Switzerland/9715293/2013	F16-E2491	cdc	80	hi	
A/Wisconsin/346/2017	A/Antananarivo/1067/2016	F16-E2484	cdc	160	hi	
A/Macedonia/1423/2019	A/Indiana/8/2018	F18-E5685	cdc	40	hi	
A/Nevada/22/2016	A/NewJersey/26/2014	F14-694	cdc	160	hi	
A/Louisiana/2/2017	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	160	hi	
B/Massachusetts/2/2012-egg	A/HongKong/7127/2014	F14-3611	cdc	80	hi	
A/Ecuador/4107/2018	A/Indiana/8/2018	F18-E5685	cdc	80	hi	
A/Indiana/7/2017	A/HongKong/7127/2014	F14-3611	cdc	80	hi	
A/SouthAfrica/5002/2016	A/Switzerland/9715293/2013	F12-6801	cdc	160	hi	
A/PuertoRico/13/2016	A/Texas/88/2016	F14-A3697	cdc	320	hi	
A/Utah/52/2016	A/Hawaii/47/2014	F14-684	cdc	640	hi	
A/Ulaanbaatar/321/2017	A/Hawaii/47/2014	F14-684	cdc	320	hi	
A/Pennsylvania/92/2016	A/Hawaii/47/2014	F14-684	cdc	320	hi	
A/NorthDakota/30/2017	A/Texas/71/2017	F16-E2488	cdc	320	hi	
A/Minnesota/38/2018	A/California/213/2016	F16-601181	cdc	160	hi	
A/Kentucky/2/2017	A/Hawaii/47/2014	F14-684	cdc	160	hi	
A/Texas/71/2017-egg	A/Switzerland/9715293/2013	F14-711	cdc	80	hi	
A/StPetersburg/RII-419/2018	A/Michigan/15/2014	F16-A8929	cdc	640	hi	
A/Michigan/15/2014	A/Afghanistan/833/2017	F16-601111	cdc	160	hi	
A/Tomsk/3/2017	A/Texas/68/2017	F16-A8930	cdc	160	hi	
A/Kyiv/37/2017	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	640	hi	
A/Bangladesh/2062/2017	A/NorthCarolina/4/2016	F15-A7981	cdc	40	hi	
A/Honduras/504/2017	A/Washington/16/2017	F16-E2471	cdc	40	hi	
A/NorthDakota/27/2017	A/Singapore/Infimh-16-0019/2016	F17-611091	cdc	320	hi	
A/RhodeIsland/4/2017	A/Idaho/33/2016	F14-A3714	cdc	40	hi	
A/NewYork/92/2016	A/Ontario/RV2414/2015	F14-5689	cdc	160	hi	
A/Texas/79/2018	A/NorthCarolina/4/2016	F15-A7981	cdc	640	hi	
A/Alaska/23/2019	A/Kansas/14/2017	F17-E2858	cdc	160	hi	
A/HongKong/4801/2014-egg	A/California/213/2016	F16-601181	cdc	640	hi	
A/Maryland/20/2019	A/Kansas/14/2017	F17-E2858	cdc	640	hi	
A/Trinidad/8409/2016	A/Idaho/33/2016	F14-A3714	cdc	160	hi	
A/WestVirginia/12/2017	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	80	hi	
A/Texas/73/2018	A/Texas/71/2017	F16-E2488	cdc	160	hi	
A/Colombia/3875/2017	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	320	hi	
A/Bretagne/1565/2017-egg	A/Afghanistan/616/2017	F16-601251	cdc	160	hi	
A/SouthDakota/60/2018	A/Kansas/14/2017	F17-E2815	cdc	640	hi	
A/Jamaica/9781/2018	A/Texas/71/2017	F16-E2489	cdc	160	hi	
B/Massachusetts/2/2012-egg	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	5	hi	
A/HongKong/4801/2014-egg	A/HongKong/7127/2014	F14-3611	cdc	320	hi	
A/NizniyNovgorod/2372/2018	A/Afghanistan/616/2017	F16-601251	cdc	320	hi	
A/Lao/2903/2017	A/Texas/71/2017	F16-E2489	cdc	320	hi	
A/Louisiana/31/2016	A/Hawaii/47/2014	F14-684	cdc	160	hi	
A/California/94/2017	A/Singapore/Infimh-16-0019/2016	F17-611091	cdc	320	hi	
A/Delaware/32/2016	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	80	hi	
A/AbuDhabi/240/2018-egg	A/Indiana/8/2018	F18-E5685	cdc	320	hi	
A/Arizona/16/2019	A/Kansas/14/2017	F17-E2858	cdc	320	hi	
A/Mozambique/418/2018	A/Texas/71/2017	F16-E2489	cdc	80	hi	
A/HongKong/7127/2014-egg	A/NewJersey/26/2014	F14-694	cdc	320	hi	
A/Wisconsin/4/2018-egg	A/SouthAustralia/135/2016	F16-601291	cdc	320	hi	
A/Michigan/15/2014	A/HongKong/7127/2014	F14-3611	cdc	640	hi	
A/Pennsylvania/258/2017	A/Florida/23/2017	F16-A8924	cdc	40	hi	
A/Kanagawa/ZC1617/2017-egg	A/Singapore/Infimh-16-0019/2016	F17-611091	cdc	320	hi	
A/Afghanistan/616/2017	A/AbuDhabi/240/2018	F17-E2810	cdc	640	hi	
A/Texas/71/2017	A/Texas/71/2017	F16-E2489	cdc	320	hi	
A/Bolivia/848/2017	A/Washington/106/2016	F16-E2483	cdc	80	hi	
A/NewJersey/24/2019	A/Kansas/14/2017	F17-E2858	cdc	160	hi	
A/Arizona/31/2018	A/Michigan/15/2014	F16-A8929	cdc	80	hi	
A/Texas/289/2017	A/Delaware/32/2016	F16-A6688	cdc	1280	hi	
A/NewZealand/2434/2016	A/HongKong/7127/2014	F14-3611	cdc	160	hi	
A/Wisconsin/93/2018	A/Afghanistan/616/2017	F16-601251	cdc	80	hi	
A/Georgia/42/2018	A/SouthCarolina/4/2017	F16-E2477	cdc	80	hi	
A/Utah/52/2016	A/Oman/5466/2016	F15-ARC1254	cdc	320	hi	
A/NewZealand/889/2016	A/Switzerland/9715293/2013	F12-6801	cdc	640	hi	
A/Alaska/57/2017	A/Switzerland/9715293/2013	F14-711	cdc	160	hi	
A/Wisconsin/323/2017	A/Switzerland/9715293/2013	F14-711	cdc	40	hi	
A/SouthDakota/44/2018	A/Afghanistan/616/2017	F16-601251	cdc	80	hi	
A/Florida/58/2017	A/NorthCarolina/4/2016	F15-A7981	cdc	160	hi	
A/Florida/103/2016	A/Switzerland/9715293/2013	F12-6801	cdc	320	hi	
A/SouthDakota/38/2018	A/Afghanistan/616/2017	F16-601231	cdc	80	hi	
A/Kyiv/908/2016	A/HongKong/7127/2014	F14-3611	cdc	320	hi	
A/SouthAustralia/55/2014-egg	A/Nevada/22/2016	F14-5696	cdc	80	hi	
A/India/6032/2017	A/Michigan/15/2014	F16-A8929	cdc	320	hi	
A/Montana/23/2019	A/Indiana/8/2018	F18-E5685	cdc	1280	hi	
A/Antsirabe/3821/2016	A/Switzerland/9715293/2013	F12-6801	cdc	160	hi	
B/Brisbane/60/2008-egg	A/Hawaii/47/2014	F14-684	cdc	5	hi	
A/Alaska/24/2016	A/Texas/88/2016	F14-A3697	cdc	320	hi	
A/Honduras/506/2017	A/Delaware/32/2016	F16-A6688	cdc	40	hi	
A/California/68/2017	A/Delaware/32/2016	F16-A6688	cdc	320	hi	
A/Michigan/15/2014	A/Michigan/15/2014	F16-A8929	cdc	640	hi	
A/Arizona/62/2017	A/Switzerland/9715293/2013	F16-E2490	cdc	320	hi	
A/Michigan/274/2017	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	160	hi	
A/Brazil/6531/2017	A/Michigan/15/2014	F16-A8929	cdc	160	hi	
A/Texas/87/2018	A/NorthCarolina/4/2016	F15-A7981	cdc	320	hi	
A/Bangladesh/2025/2017	A/Florida/23/2017	F16-A8924	cdc	20	hi	
A/DistrictOfColumbia/21/2018	A/NewMexico/14/2018	F16-601281	cdc	1280	hi	
A/Kazakhstan/171/2018	A/Michigan/15/2014	F16-A8929	cdc	160	hi	
A/SouthAuckland/23/2016	A/NewJersey/26/2014	F14-694	cdc	640	hi	
A/Washington/106/2016-egg	A/Uruguay/43/2017	F16-E2479	cdc	320	hi	
A/Florida/44/2017	A/HongKong/7127/2014	F14-5697	cdc	40	hi	
A/Hawaii/65/2017	A/Texas/71/2017	F16-E2488	cdc	320	hi	
A/Maldives/462/2018	A/Kansas/14/2017	F17-E2815	cdc	640	hi	
A/CoteDIvoire/1580/2017	A/Singapore/Infimh-16-0019/2016	F17-611101	cdc	160	hi	
A/Washington/15/2017	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	320	hi	
A/Lao/2940/2017	A/Michigan/15/2014	F16-A8929	cdc	80	hi	
A/Hawaii/47/2014	A/Texas/88/2016	F14-A3697	cdc	160	hi	
A/Ulaanbaatar/574/2017	A/HongKong/7127/2014	F14-3611	cdc	640	hi	
A/Honduras/111/2017	A/Switzerland/9715293/2013	F14-711	cdc	80	hi	
A/DistrictOfColumbia/18/2018	A/SouthAustralia/135/2016	F16-601291	cdc	640	hi	
A/Indonesia/Nihrd-Plb499/2017	A/Washington/106/2016	F16-E2483	cdc	640	hi	
A/Dominica/8432/2016	A/Nevada/22/2016	F14-5696	cdc	5	hi	
A/Washington/16/2017-egg	A/Delaware/32/2016	F16-A6688	cdc	160	hi	
A/Missouri/40/2017	A/Washington/106/2016	F16-E2483	cdc	320	hi	
A/California/128/2017	A/Antananarivo/1067/2016	F16-E2484	cdc	160	hi	
A/Michigan/50/2017	A/HongKong/7127/2014	F14-3611	cdc	160	hi	
A/Texas/20/2017	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	640	hi	
A/Florida/103/2017	A/Michigan/15/2014	F16-A8929	cdc	40	hi	
A/Perm/24468/2016	A/Idaho/33/2016	F14-A3714	cdc	80	hi	
A/Arkansas/2/2019	A/Kansas/14/2017	F17-E2815	cdc	640	hi	
A/Maryland/11/2018	A/Michigan/15/2014	F16-A8929	cdc	40	hi	
A/Pennsylvania/271/2017	A/Antananarivo/1067/2016	F16-E2484	cdc	160	hi	
A/Dominica/8432/2016	A/Switzerland/9715293/2013	F12-6801	cdc	40	hi	
A/Paraguay/8340/2017	A/NorthCarolina/4/2016	F15-A7981	cdc	160	hi	
A/HongKong/3551/2017	A/HongKong/7127/2014	F14-5697	cdc	160	hi	
A/NewHampshire/22/2018	A/Texas/71/2017	F16-E2489	cdc	160	hi	
A/Illinois/57/2016	A/Oman/5466/2016	F15-ARC1254	cdc	160	hi	
A/Guyane/663/2018	A/NewMexico/14/2018	F16-601281	cdc	80	hi	
A/Tomsk/3/2017	A/Hawaii/47/2014	F14-684	cdc	640	hi	
A/Louisiana/56/2017	A/Delaware/32/2016	F16-A6688	cdc	640	hi	
A/Uruguay/375/2017	A/HongKong/7127/2014	F14-5697	cdc	320	hi	
A/Oman/5101/2017	A/Washington/106/2016	F16-E2483	cdc	160	hi	
A/Hawaii/89/2016	A/Switzerland/9715293/2013	F12-6801	cdc	640	hi	
A/Utah/27/2018	A/Afghanistan/616/2017	F16-601251	cdc	20	hi	
A/Suriname/2017/2017	A/Delaware/32/2016	F16-A6688	cdc	20	hi	
A/NewYork/61/2018	A/AbuDhabi/240/2018	F17-E2810	cdc	160	hi	
A/SouthAustralia/54/2016-egg	A/Texas/68/2017	F16-A8930	cdc	320	hi	
A/Antananarivo/1998/2017	A/Switzerland/9715293/2013	F14-711	cdc	20	hi	
A/Texas/88/2016	A/HongKong/7127/2014	F14-3611	cdc	40	hi	
A/SouthDakota/5/2017	A/Switzerland/9715293/2013	F12-6801;F14-711	cdc	160	hi	
A/Kansas/14/2017-egg	A/Maryland/7/2018	F18-E5684	cdc	640	hi	
A/Ohio/11/2018	A/Texas/71/2017	F16-E2489	cdc	320	hi	
A/Taiwan/1432/2017	A/Wisconsin/327/2017	F17-611121	cdc	80	hi	
A/Argentina/13176/2017	A/Washington/16/2017	F16-E2471	cdc	160	hi	
A/Georgia/6/2017	A/Switzerland/9715293/2013	F14-711	cdc	160	hi	
A/India/7925/2016	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	320	hi	
A/Michigan/15/2014	A/Texas/71/2017	F16-E2489	cdc	80	hi	
A/Alaska/75/2017	A/Singapore/Infimh-16-0019/2016	F17-611091	cdc	640	hi	
A/Washington/16/2017-egg	A/Washington/16/2017	F16-E2471	cdc	1280	hi	
A/NewZealand/719/2017	A/Hawaii/47/2014	F14-684	cdc	640	hi	
A/Moscow/149/2018	A/Afghanistan/833/2017	F16-601111	cdc	160	hi	
A/WestVirginia/1/2019	A/Kansas/14/2017	F17-E2815	cdc	160	hi	
A/Hawaii/55/2017	A/Texas/71/2017	F16-E2488	cdc	640	hi	
A/Michigan/15/2014	A/HongKong/7127/2014	F14-3611	cdc	320	hi	
A/AbuDhabi/243/2018	A/California/213/2016	F16-601181	cdc	640	hi	
A/PuntaArenas/108822/2018	A/Afghanistan/616/2017	F16-601231	cdc	80	hi	
A/Kenya/119/2019	A/Indiana/8/2018	F18-E5685	cdc	640	hi	
A/NorthCarolina/64/2016	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	320	hi	
A/Manitoba/RV2752/2017	A/Texas/71/2017	F16-E2488	cdc	160	hi	
A/Georgia/10/2019	A/Kansas/14/2017	F17-E2858	cdc	320	hi	
A/Manitoba/RV0012/2017	A/Washington/106/2016	F16-E2483	cdc	160	hi	
A/Louisiana/61/2017	A/Singapore/Infimh-16-0019/2016	F17-611091	cdc	320	hi	
A/Minnesota/40/2018	A/Afghanistan/616/2017	F16-601251	cdc	40	hi	
A/Iowa/24/2016	A/Texas/88/2016	F14-A3697	cdc	160	hi	
A/California/202/2016	A/Switzerland/9715293/2013	F12-6801	cdc	320	hi	
A/Delaware/40/2017	A/Texas/71/2017	F16-E2488	cdc	640	hi	
A/Minnesota/39/2018	A/California/213/2016	F16-601181	cdc	160	hi	
A/Afghanistan/616/2017	A/Afghanistan/833/2017	F16-601111	cdc	640	hi	
A/Greece/4/2017-egg	A/Hawaii/47/2014	F14-684	cdc	320	hi	
A/Khmelnitsky/1964/2016	A/Switzerland/9715293/2013	F14-711	cdc	80	hi	
A/Missouri/45/2017	A/Antananarivo/1067/2016	F16-E2484	cdc	320	hi	
A/Brazil/491/2017	A/Washington/106/2016	F16-E2483	cdc	160	hi	
A/Iowa/12/2017	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	160	hi	
A/HongKong/7127/2014-egg	A/Ontario/RV2414/2015	F14-5689	cdc	640	hi	
A/Taiwan/1421/2017	A/Washington/106/2016	F16-E2483	cdc	640	hi	
A/Connecticut/39/2017	A/Wisconsin/327/2017	F17-611121	cdc	80	hi	
A/NewJersey/26/2014	A/Nevada/22/2016	F14-5696	cdc	80	hi	
A/Lao/3819/2017	A/Michigan/15/2014	F16-A8929	cdc	320	hi	
A/Guatemala/55/2018	A/Michigan/15/2014	F16-A8929	cdc	160	hi	
A/Arizona/77/2017	A/Michigan/15/2014	F16-A8929	cdc	80	hi	
A/Guyane/529/2018	A/Afghanistan/616/2017	F16-601251	cdc	80	hi	
A/Maine/24/2018	A/Michigan/15/2014	F16-A8929	cdc	160	hi	
A/Kansas/15/2017	A/Washington/106/2016	F16-E2483	cdc	80	hi	
A/California/88/2017	A/Antananarivo/1067/2016	F16-E2484	cdc	640	hi	
A/Wisconsin/386/2019	A/Indiana/8/2018	F18-E5685	cdc	1280	hi	
A/Maldives/505/2017	A/HongKong/7127/2014	F14-3611	cdc	320	hi	
B/Massachusetts/2/2012-egg	A/Idaho/33/2016	F14-A3714	cdc	40	hi	
A/Tennessee/55/2018	A/Kansas/14/2017	F17-E2815	cdc	640	hi	
A/Uruguay/43/2017	A/Florida/23/2017	F16-A8924	cdc	160	hi	
A/VinaDelMar/60406/2018	A/Texas/71/2017	F16-E2489	cdc	80	hi	
A/Maryland/23/2017	A/Hawaii/47/2014	F14-684	cdc	80	hi	
A/Pennsylvania/818/2019	A/Kansas/14/2017	F17-E2858	cdc	320	hi	
B/Brisbane/60/2008-egg	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	5	hi	
A/Missouri/36/2017	A/Michigan/15/2014	F16-A8929	cdc	1280	hi	
A/Argentina/13178/2017	A/Washington/16/2017	F16-E2471	cdc	80	hi	
A/Wyoming/3/2017	A/Switzerland/9715293/2013	F14-711	cdc	20	hi	
A/LaSerena/76599/2017	A/Antananarivo/1067/2016	F16-E2484	cdc	320	hi	
A/Texas/71/2017-egg	A/Michigan/15/2014	F16-A8929	cdc	40	hi	
A/Afghanistan/428/2017	A/Antananarivo/1067/2016	F16-E2484	cdc	80	hi	
A/Argentina/2096/2017	A/Washington/106/2016	F16-E2483	cdc	80	hi	
A/California/139/2019	A/Indiana/8/2018	F18-E5685	cdc	1280	hi	
A/NewYork/3/2017	A/HongKong/7127/2014	F14-3611	cdc	80	hi	
A/Sydney/142/2016	A/Nevada/22/2016	F14-5696	cdc	160	hi	
A/Wisconsin/96/2018	A/Singapore/Infimh-16-0019/2016	F17-611101	cdc	640	hi	
A/Arkansas/19/2017	A/HongKong/7127/2014	F14-3611	cdc	160	hi	
A/Saskatchewan/RV2598/2017	A/Michigan/15/2014	F16-A8929	cdc	80	hi	
A/Minnesota/7/2017	A/HongKong/7127/2014	F14-3611	cdc	320	hi	
A/Idaho/33/2016-egg	A/Switzerland/9715293/2013	F14-711	cdc	320	hi	
A/Minnesota/36/2019	A/Indiana/8/2018	F18-E5685	cdc	640	hi	
B/Brisbane/60/2008-egg	A/Hawaii/47/2014	F14-684	cdc	5	hi	
A/NewMexico/49/2016	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	160	hi	
A/AbuDhabi/97/2017	A/Michigan/15/2014	F16-A8929	cdc	320	hi	
A/Guatemala/4838/2016	A/HongKong/7127/2014	F14-3611	cdc	160	hi	
A/Kenya/106/2019	A/Kansas/14/2017	F17-E2858	cdc	80	hi	
A/Iowa/18/2019	A/Indiana/8/2018	F18-E5685	cdc	1280	hi	
A/Singapore/Infimh-16-0019/2016-egg	A/Washington/106/2016	F16-E2483	cdc	320	hi	
A/Michigan/15/2014	A/Texas/71/2017	F16-E2489	cdc	160	hi	
A/Florida/95/2016	A/Hawaii/47/2014	F14-684	cdc	160	hi	
A/SouthDakota/15/2019	A/Kansas/14/2017	F17-E2858	cdc	640	hi	
A/Washington/102/2016	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	320	hi	
A/NewHampshire/21/2017	A/Delaware/32/2016	F16-A6688	cdc	80	hi	
A/Texas/326/2017	A/Michigan/15/2014	F16-A8929	cdc	160	hi	
A/Washington/11/2017	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	80	hi	
A/NewZealand/700/2017	A/Florida/23/2017	F16-A8924	cdc	160	hi	
A/Amazonas/152016-IEC/2018	A/Afghanistan/833/2017	F16-601111	cdc	160	hi	
A/Texas/321/2017	A/Singapore/Infimh-16-0019/2016	F17-611091	cdc	320	hi	
A/Minnesota/39/2019	A/Kansas/14/2017	F17-E2858	cdc	160	hi	
A/HongKong/7127/2014-egg	A/Switzerland/9715293/2013	F12-6801	cdc	160	hi	
A/Michigan/15/2014	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	320	hi	
A/Alaska/27/2017	A/Switzerland/9715293/2013	F14-711	cdc	80	hi	
A/Vermont/15/2017	A/Michigan/15/2014	F16-A8929	cdc	320	hi	
A/Pennsylvania/89/2016	A/Texas/88/2016	F14-A3697	cdc	320	hi	
A/Iowa/36/2017	A/Singapore/Infimh-16-0019/2016	F17-611091	cdc	640	hi	
A/Idaho/33/2016-egg	A/Idaho/33/2016	F14-A3714	cdc	640	hi	
A/Pennsylvania/105/2016	A/Idaho/33/2016	F14-A3714	cdc	80	hi	
A/Arizona/25/2017	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	80	hi	
A/California/93/2019	A/Indiana/8/2018	F18-E5685	cdc	1280	hi	
A/Norway/3806/2016-egg	A/Switzerland/9715293/2013	F14-711	cdc	160	hi	
A/Nevada/22/2016	A/Hawaii/47/2014	F14-684	cdc	320	hi	
A/Switzerland/9715293/2013	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	80	hi	
A/NewHampshire/25/2016	A/Switzerland/9715293/2013	F12-6801	cdc	640	hi	
A/Mississippi/30/2017	A/Washington/106/2016	F16-E2483	cdc	320	hi	
A/Michigan/78/2018	A/Michigan/15/2014	F16-A8929	cdc	640	hi	
A/Illinois/49/2017	A/Antananarivo/1067/2016	F16-E2484	cdc	160	hi	
A/SouthDakota/22/2017	A/Switzerland/9715293/2013	F14-711	cdc	80	hi	
A/Hawaii/41/2017	A/Switzerland/9715293/2013	F14-711	cdc	80	hi	
A/Kentucky/3/2018-egg	A/Texas/71/2017	F16-E2489	cdc	80	hi	
A/Hawaii/47/2014	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	1280	hi	
A/Lao/3921/2017	A/Texas/71/2017	F16-E2489	cdc	40	hi	
A/Wisconsin/333/2017	A/Washington/106/2016	F16-E2483	cdc	160	hi	
A/NewYork/103/2016	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	20	hi	
A/Colombia/2689/2018	A/AbuDhabi/240/2018	F17-E2810	cdc	160	hi	
A/Pennsylvania/5/2019	A/AbuDhabi/240/2018	F17-E2810	cdc	40	hi	
A/Colorado/15/2017	A/Michigan/15/2014	F14-A4248;F14-A4249;F14-A4251	cdc	320	hi	
A/PuertoRico/17/2018	A/Afghanistan/616/2017	F16-601231	cdc	160	hi	
A/Washington/106/2016-egg	A/Texas/71/2017	F16-E2488	cdc	160	hi	
A/Utah/2/2019	A/Afghanistan/616/2017	F16-601231	cdc	320	hi	
A/Virginia/28/2018	A/Texas/71/2017	F16-E2489	cdc	160	hi	
A/Kazakhstan/137/2018	A/SouthAustralia/135/2016	F16-601271	cdc	320	hi	
A/Texas/285/2017	A/Switzerland/9715293/2013	F14-711	cdc	40	hi	
